name,lat,lon
MOUNTAIN VIEW HOSPITAL,44.6380807,-121.120742823054
MOUNTAIN WEST MEDICAL CENTER,40.5665373,-112.298224660281
LOGAN REGIONAL HOSPITAL,41.75604505,-111.821629856489
BRIGHAM CITY COMMUNITY HOSPITAL,41.49093165,-112.025774394248
UINTAH BASIN MEDICAL CENTER,40.30410535,-109.996129335563
DIXIE REGIONAL MEDICAL CENTER,35.14188275,-90.0316081493831
AMERICAN FORK HOSPITAL,40.3803053,-111.76667886263
SEVIER VALLEY MEDICAL CENTER,,
ASHLEY REGIONAL MEDICAL CENTER,,
GARFIELD MEMORIAL HOSPITAL,37.8264235,-112.426912021939
BEAR RIVER VALLEY HOSPITAL,41.72452935,-112.182827213984
DAVIS HOSPITAL AND MEDICAL CENTER,41.09126395,-111.995354599635
LAKEVIEW HOSPITAL,40.8861168,-111.869418843265
OREM COMMUNITY HOSPITAL,40.30261475,-111.708026647836
ALTA VIEW HOSPITAL,40.5767566,-111.853987465781
ST MARK'S HOSPITAL,51.5764718,-0.3216286
THE ORTHOPEDIC SPECIALTY HOSPITAL,40.64416085,-111.885532736829
JORDAN VALLEY MEDICAL CENTER,40.6991006,-111.99066566899
TIMPANOGOS REGIONAL HOSPITAL,40.31389645,-111.713741757742
CACHE VALLEY  HOSPITAL,41.775261,-111.821579436338
PARK CITY HOSPITAL,40.68808245,-111.469015608986
RIVERTON HOSPITAL,40.52046305,-111.980159972984
LONE PEAK HOSPITAL,40.5351779,-111.888968491717
DELTA COMMUNITY HOSPITAL,39.3500476,-112.561259216842
FILLMORE COMMUNITY HOSPITAL,38.9545544,-112.340253242364
MOAB REGIONAL HOSPITAL,38.57506225,-109.559392409011
SANPETE VALLEY HOSPITAL - CAH,,
CENTRAL VALLEY MEDICAL CENTER - CAH,,
MILFORD VALLEY MEMORIAL HOSPITAL,38.40737415,-113.009009007596
GUNNISON VALLEY HOSPITAL,39.1560649,-111.816519791682
HEBER VALLEY HOSPITAL,40.49028625,-111.405919773166
SAN JUAN HOSPITAL,37.8745603,-109.349493450011
KANE COUNTY HOSPITAL,37.0543718,-112.529570069684
BLUE MOUNTAIN HOSPITAL,44.4171771,-118.959851825793
BEAVER VALLEY HOSPITAL,38.2750396,-112.634781551167
PRIMARY CHILDRENS HOSPITAL,,
SHRINERS HOSPITALS FOR CHILDREN - S L C,,
CENTRAL VERMONT MEDICAL CENTER,44.2204972,-72.5608042241887
UNIVERSITY OF VERMONT MEDICAL CENTER,44.47849285,-73.1929191679045
RUTLAND REGIONAL MEDICAL CENTER,43.5977388,-72.9562920914063
BRATTLEBORO MEMORIAL HOSPITAL,42.8432231,-72.5656751900061
SOUTHWESTERN VERMONT MEDICAL CENTER,42.8736215,-73.207521914229
NORTHWESTERN MEDICAL CENTER INC,,
GRACE COTTAGE HOSPITAL,43.0494541,-72.6679811750772
GIFFORD MEDICAL CENTER,43.91671715,-72.665553976888
MT ASCUTNEY HOSPITAL,43.4871108,-72.4029011373806
NORTHEASTERN VERMONT REGIONAL HOSPITAL,44.44588685,-72.0099726069444
NORTH COUNTRY HOSPITAL AND HEALTH CENTER,44.9565071,-72.2008571197777
COPLEY HOSPITAL,44.5528934,-72.5914780082941
SPRINGFIELD HOSPITAL,43.2978462,-72.4952582094142
"PORTER HOSPITAL, INC",,
NORTON COMMUNITY HOSPITAL,36.93349735,-82.6422989044061
RUSSELL COUNTY MEDICAL CENTER,,
SENTARA RMH MEDICAL CENTER,38.4052016,-78.8559704921759
WINCHESTER MEDICAL CENTER,39.19627145,-78.1894347311008
SENTARA NORFOLK GENERAL HOSPITAL,36.86246035,-76.3038338388548
UNIVERSITY OF VIRGINIA MEDICAL CENTER,38.0324342,-78.499060670954
BON SECOURS DEPAUL MEDICAL CENTER,36.8988464,-76.2811710520997
SENTARA HALIFAX REGIONAL HOSPITAL,36.71195555,-78.914204745669
BON SECOURS MARYVIEW MEDICAL CENTER,36.83632175,-76.3468140655888
AUGUSTA HEALTH,38.0950983,-78.9859029653507
NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE,,
JOHN RANDOLPH MEDICAL CENTER,,
"CENTRA  HEALTH, INC",,
"MARY WASHINGTON HOSPITAL, INC",,
FAUQUIER HOSPITAL,38.71209605,-77.8086502158493
CARILION ROANOKE MEMORIAL HOSPITAL,37.25133545,-79.9415762412407
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,,
WARREN MEMORIAL HOSPITAL,38.92011685,-78.1529258819824
RIVERSIDE SHORE MEMORIAL HOSPITAL,37.6976461,-75.7238429756367
SMYTH COUNTY COMMUNITY HOSPITAL,36.8514234,-81.507877303715
INOVA ALEXANDRIA HOSPITAL,38.8223813,-77.1047339908564
MARY IMMACULATE HOSPITAL,23.5214402,88.5494408
CARILION NEW RIVER VALLEY MEDICAL CENTER,37.0884695,-80.5049893814614
INOVA LOUDOUN HOSPITAL,39.0744725,-77.4776710776745
SENTARA OBICI HOSPITAL,36.77324385,-76.5809872677274
NOVANT HEALTH UVA  PRINCE WILLIAM MEDICAL CENTER,38.76604585,-77.4879604017813
SENTARA LEIGH HOSPITAL,36.85089425,-76.1899418205583
LEWISGALE MEDICAL CENTER,37.2639562,-80.0302548551611
VIRGINIA HOSPITAL CENTER,38.88977955,-77.1275541594686
RIVERSIDE REGIONAL MEDICAL CENTER,37.0642152,-76.4830085440809
JOHNSTON MEMORIAL HOSPITAL,36.7222113,-81.9117828484484
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,,
BON SECOURS ST MARYS HOSPITAL,,
CLINCH VALLEY MEDICAL CENTER,37.09561695,-81.8199896616202
INOVA FAIRFAX HOSPITAL,38.8574108,-77.2284948098483
SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,37.336537,-76.7408670025
SOUTHSIDE REGIONAL MEDICAL CENTER,37.18259005,-77.3595142813983
BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,,
DANVILLE REGIONAL MEDICAL CENTER,36.57750145,-79.4050444657006
MARTHA JEFFERSON HOSPITAL,38.022927,-78.4443350570148
MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY,,
RIVERSIDE TAPPAHANNOCK HOSPITAL,37.9009082,-76.8785345027435
BEDFORD MEMORIAL HOSPITAL,37.35204605,-79.5174875626834
CARILION FRANKLIN MEMORIAL HOSPITAL,36.9936231,-79.8903048321402
"SOUTHSIDE COMMUNITY HOSPITAL, INC",,
SOUTHAMPTON MEMORIAL HOSPITAL,36.69194635,-76.937202593697
SENTARA CAREPLEX HOSPITAL,37.05650465,-76.3904018743706
BON SECOURS RICHMOND COMMUNITY HOSPITAL,,
SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,36.70169405,-77.5376425700639
"COMMUNITY MEMORIAL HEALTHCENTER, INC",,
INOVA FAIR OAKS HOSPITAL,38.88475665,-77.3808691975415
HIRAM W DAVIS MEDICAL CENTER,37.20506275,-77.4541662898638
RESTON HOSPITAL CENTER,38.96270805,-77.3647912360976
LEWISGALE HOSPITAL MONTGOMERY,37.18728355,-80.4119087039646
WYTHE COUNTY COMMUNITY HOSPITAL,36.9546656,-81.0969344036911
CJW MEDICAL CENTER,,
SENTARA NORTHERN VIRGINIA MEDICAL CENTER,38.6370975,-77.2862079790281
LONESOME PINE HOSPITAL,36.8770123,-82.7545016966866
TWIN COUNTY REGIONAL HOSPITAL,36.6708585,-80.9240619184177
LEWISGALE HOSPITAL PULASKI,37.0687436,-80.7570461011025
CARILION TAZEWELL COMMUNITY HOSPITAL,37.12379645,-81.4892324340907
HENRICO DOCTORS' HOSPITAL,37.60330205,-77.5414807784615
SENTARA PRINCESS ANNE HOSPITAL,36.7752512,-76.0981384036381
CHESAPEAKE GENERAL HOSPITAL,36.74551675,-76.2478737435455
INOVA MOUNT VERNON HOSPITAL,38.7397134,-77.0769266064472
LEWISGALE HOSPITAL ALLEGHANY,37.79205105,-79.8812439153857
BUCHANAN GENERAL HOSPITAL,37.2850097,-82.0667157695765
HALQUIST MEMORIAL INPATIENT CENTER,38.8885308,-77.1214686280626
RIVERSIDE WALTER REED HOSPITAL,37.42031305,-76.5417090005756
BON SECOURS ST FRANCIS MEDICAL CENTER,37.4667708,-77.6594267988469
"STAFFORD HOSPITAL, LLC",,
SPOTSYLVANIA REGIONAL MEDICAL CENTER,38.2177284,-77.4960247229627
RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,,
NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER,38.8199578,-77.6413250529207
STONESPRINGS HOSPITAL CENTER,,
BATH COMMUNITY HOSPITAL,37.99262895,-79.8318275415672
CARILION GILES COMMUNITY HOSPITAL,37.33295555,-80.7128496016166
DICKENSON COMMUNITY HOSPITAL,37.16046005,-82.449268947337
CARILION STONEWALL JACKSON HOSPITAL,37.77891505,-79.4407914413527
SHENANDOAH MEMORIAL HOSPITAL,38.8703896,-78.5124637531229
"PIONEER HEALTH SERVICES OF PATRICK COUNTY,INC",,
"PAGE MEMORIAL HOSPITAL, INC",,
RAPPAHANNOCK GENERAL HOSPITAL,37.70126985,-76.3876738981424
CUMBERLAND HOSPITAL LLC,43.8142355,-70.3138035
CHILDRENS HOSPITAL OF THE KINGS DAUGHTERS INC,,
CHILDREN'S HOSP OF RICHMOND OF THE VCU HEALTH SYS,,
NORTHWEST HOSPITAL,39.35685855,-76.7830816687824
PROVIDENCE ST MARY MEDICAL CENTER,46.06169505,-118.342775108369
SKAGIT VALLEY HOSPITAL,48.4188156,-122.324123491707
VIRGINIA MASON MEDICAL CENTER,47.6101681,-122.327885253052
ISLAND HOSPITAL,48.5020006,-122.615862202476
UNIVERSITY OF WASHINGTON MEDICAL CTR,47.64941155,-122.307638280604
HIGHLINE MEDICAL CENTER,47.48729935,-122.295917677947
YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER,,
PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,48.0009814,-122.204895073526
MULTICARE AUBURN MEDICAL CENTER,47.3095824,-122.229196175474
CENTRAL WASHINGTON HOSPITAL,47.406481,-120.321913744955
PROVIDENCE CENTRALIA HOSPITAL,46.7127864,-122.985652178289
ST CLARE HOSPITAL,47.1547873,-122.501767474029
PROVIDENCE ST PETER HOSPITAL,47.0524331,-122.847426160933
SWEDISH MEDICAL CENTER / CHERRY HILL,47.60711215,-122.310904000905
SWEDISH EDMONDS HOSPITAL,47.80280535,-122.333591132451
SWEDISH MEDICAL CENTER,39.6542801,-104.981215391037
ST JOSEPH MEDICAL CENTER,47.2454805,-122.448047614393
GRAYS HARBOR COMMUNITY HOSPITAL,46.9796257,-123.846956368257
SAMARITAN HOSPITAL,9.4450177,76.5413009
YAKIMA VALLEY MEMORIAL HOSPITAL,46.59379635,-120.546764570514
TOPPENISH COMMUNITY HOSPITAL,46.37077395,-120.31673450482
HARRISON MEMORIAL HOSPITAL,38.3832198,-84.2776482381174
PEACHEALTH ST JOHN MEDICAL CENTER,,
DEACONESS HOSPITAL,37.98385435,-87.5714263033463
WALLA WALLA GENERAL HOSPITAL,46.05596915,-118.329510520653
PEACEHEALTH SOUTHWEST MEDICAL CENTER,45.62437405,-122.581049194374
OVERLAKE HOSPITAL MEDICAL CENTER,47.6211869,-122.186956204507
GROUP HEALTH CENTRAL HOSPITAL,,
KENNEWICK GENERAL HOSPITAL,46.19883365,-119.120793027599
PROVIDENCE SACRED HEART MEDICAL CENTER,47.6483761,-117.411710209832
KADLEC REGIONAL MEDICAL CENTER,46.2817683,-119.281807346666
CASCADE VALLEY HOSPITAL,48.18955215,-122.118723541455
HARBORVIEW MEDICAL CENTER,47.60430475,-122.324071714614
OLYMPIC MEDICAL CENTER,48.11526255,-123.414302976419
PROVIDENCE HOLY FAMILY HOSPITAL,47.7093169,-117.407217162393
MULTICARE GOOD SAMARITAN HOSPITAL,47.1777707,-122.288642077726
EVERGREEN HEALTH MONROE,,
VALLEY MEDICAL CENTER,47.5380414,-122.168011362279
ST JOSEPH MEDICAL CENTER,47.2454805,-122.448047614393
VALLEY HOSPITAL,33.4827625,-112.005702017518
EVERGREENHEALTH MEDICAL CENTER,,
TACOMA GENERAL ALLENMORE HOSPITAL,,
CAPITAL MEDICAL CENTER,47.04274285,-122.951467858131
ST FRANCIS COMMUNITY HOSPITAL,-1.2253703,36.9162809258805
CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,,
LEGACY SALMON CREEK MEDICAL CENTER,45.7203292,-122.648197764992
ST ANTHONY HOSPITAL,35.47775105,-97.5199598057723
SWEDISH ISSAQUAH,47.5357121,-122.021768052191
GARFIELD COUNTY MEMORIAL HOSPITAL,,
DAYTON GENERAL HOSPITAL,46.3120361,-117.970517816375
WILLAPA HARBOR HOSPITAL,46.6627295,-123.812462697237
SUMMIT PACIFIC MEDICAL CENTER-SWING BED UNIT,,
LINCOLN HOSPITAL,40.81664755,-73.9244702656189
ODESSA MEMORIAL HEALTHCARE CENTER,47.33109905,-118.682074378555
COULEE MEDICAL CENTER,47.94213235,-119.007572678903
TENNOVA HEALTHCARE,35.5636695,-86.4482974875393
FORT SANDERS REGIONAL MEDICAL CENTER,35.95727965,-83.9371848748955
BAPTIST MEMORIAL HOSPITAL UNION CITY,36.4144651,-89.0441294743965
BAPTIST MEMORIAL HOSPITAL TIPTON,35.53544355,-89.6785150844692
HENRY COUNTY MEDICAL CENTER,36.2965552,-88.3105140390678
SAINT THOMAS MIDTOWN HOSPITAL,36.15383885,-86.8024571181279
TENNOVA HEALTHCARE-SHELBYVILLE,35.5636695,-86.4482974875393
TENNOVA HEALTHCARE-HARTON,35.38225765,-86.2314806047305
SAINT THOMAS DEKALB HOSPITAL,35.9612014,-85.8293449989181
TRISTAR SUMMIT MEDICAL CENTER,36.17613835,-86.6083199807291
SAINT THOMAS RIVER PARK HOSPITAL,35.700135,-85.742758790734
REGIONAL ONE HEALTH,43.4822427,-79.6961163
TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,,
PARKRIDGE MEDICAL CENTER,35.0349202,-85.2679926450827
DELTA MEDICAL CENTER,35.0670339,-89.9307531951932
TRISTAR CENTENNIAL MEDICAL CENTER,36.1533336,-86.8091863779578
PARKWEST MEDICAL CENTER,35.9179035,-84.1011135905514
SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,,
INDIAN PATH MEDICAL CENTER,,
JELLICO COMMUNITY HOSPITAL,36.5738166,-84.1285632466744
BOLIVAR GENERAL HOSPITAL,35.26772735,-88.9996247193882
MCKENZIE REGIONAL HOSPITAL,36.1373509,-88.4892403833251
ST FRANCIS HOSPITAL,32.50537845,-84.9597281860249
FRANKLIN WOODS COMMUNITY HOSPITAL,36.3369485,-82.4016828275932
TENNOVA HEALTHCARE-CLEVELAND,35.17673495,-84.8701550490958
LIVINGSTON REGIONAL HOSPITAL,36.3850836,-85.3277248348207
TENNOVA HEALTHCARE-REGIONAL JACKSON,35.6837927,-88.8538828528017
SAINT THOMAS HIGHLANDS HOSPITAL,35.9490678,-85.4768737524839
TENNOVA HEALTHCARE-LEBANON,36.22053585,-86.3278054300059
TRISTAR HENDERSONVILLE MEDICAL CENTER,,
TRISTAR SOUTHERN HILLS MEDICAL CENTER,36.07623775,-86.7223161132893
SAINT THOMAS STONES RIVER HOSPITAL,35.8329005,-86.072026446975
SAINT THOMAS HOSPITAL FOR SPECIALTY SURGERY,36.1551457,-86.8033192
TRISTAR STONECREST MEDICAL CENTER,35.9749264,-86.565901047111
SAINT FRANCIS BARTLETT MEDICAL CENTER,,
TRUSTPOINT HOSPITAL,35.8643044,-86.4304010799592
HOUSTON COUNTY COMMUNITY HOSPITAL,36.3201151,-87.6897050757761
SAINT THOMAS HICKMAN HOSPITAL,35.77952495,-87.4591148362518
TROUSDALE MEDICAL CENTER,36.3879675,-86.1682091920689
THREE RIVERS HOSPITAL,48.10630365,-119.782569355409
JOHNSON COUNTY COMMUNITY HOSPITAL,36.45353225,-81.7975586690877
MACON COUNTY GENERAL HOSPITAL,36.5190054,-86.0269966138327
ERLANGER BLEDSOE HOSPITAL,35.6211164,-85.1907053613364
RIVERVIEW REGIONAL MEDICAL CENTER,34.0041099,-86.0033358860889
MARSHALL MEDICAL CENTER,35.46473205,-86.7854787356517
RHEA MEDICAL CENTER,35.529248,-84.9821847684109
TRISTAR ASHLAND CITY MEDICAL CENTER,36.27714595,-87.0656899909412
WELLMONT HANCOCK COUNTY HOSPITAL,,
LAUDERDALE COMMUNITY HOSPITAL,35.7451038,-89.5496586296677
COPPER BASIN MEDICAL CENTER,35.0265774,-84.3852329974577
CAMDEN GENERAL HOSPITAL,36.05496375,-88.1077412971763
CUMBERLAND RIVER HOSPITAL,36.54405785,-85.500577291477
ST JUDE CHILDRENS RESEARCH HOSPITAL,,
EAST TENNESSEE CHILDRENS HOSPITAL,35.9557977,-83.9385789531906
PROVIDENCE MEMORIAL HOSPITAL,31.77028905,-106.500939705956
PETERSON REGIONAL MEDICAL CENTER,30.04364555,-99.1527634338034
UNITED REGIONAL HEALTH CARE SYSTEM,33.90246665,-98.5018210198473
ST JOSEPH REGIONAL HEALTH CENTER,,
PARKLAND HEALTH AND HOSPITAL SYSTEM,,
UNIVERSITY OF TEXAS MEDICAL BRANCH,29.31201835,-94.7762732998578
BAYLOR UNIVERSITY MEDICAL CENTER,32.7865443,-96.78199035
CITIZENS MEDICAL CENTER,28.81286725,-96.9777021602153
UNIVERSITY MEDICAL CENTER OF EL PASO,31.89388845,-106.434376531708
VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE,25.91724635,-97.5101547532971
LAREDO MEDICAL CENTER,27.53305275,-99.4780759624215
GOOD SHEPHERD MEDICAL CENTER MARSHALL,32.53756355,-94.3694686446771
VHS HARLINGEN HOSPITAL COMPANY LLC,,
CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,30.08799055,-94.1315825687044
ST JOSEPH MEDICAL CENTER,47.2454805,-122.448047614393
GOOD SHEPHERD MEDICAL CENTER,45.84783555,-119.308312433478
JPS HEALTH NETWORK,,
COVENANT MEDICAL CENTER,33.57689345,-101.892111730987
PROVIDENCE HEALTH CENTER,46.87840235,-113.992665875
UT SOUTHWESTERN UNIVERSITY HOSPITAL,,
CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,27.77982145,-97.416028035454
METHODIST DALLAS MEDICAL CENTER,32.76125335,-96.825045958608
SCOTT & WHITE MEDICAL CENTER - TEMPLE,31.07785755,-97.3627301392045
ROLLING PLAINS MEMORIAL HOSPITAL,32.4530775,-100.397415619619
SETON MEDICAL CENTER AUSTIN,30.30509415,-97.7461123396568
BAPTIST MEDICAL CENTER,8.662478,3.39981648618877
TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,32.7485539,-97.1160512591454
MEMORIAL HERMANN TEXAS MEDICAL CENTER,29.7133159,-95.3954172738193
BRAZOSPORT REGIONAL HEALTH SYSTEM,,
ANSON GENERAL HOSPITAL,32.76799085,-99.8949274814209
BAYLOR MEDICAL CENTER AT IRVING,32.8349093,-96.9610201187088
TITUS REGIONAL MEDICAL CENTER,33.17599915,-94.9718074172209
CHRISTUS SPOHN HOSPITAL BEEVILLE,28.40736635,-97.7314161105066
EAST TEXAS MEDICAL CENTER,32.332254,-96.1164284869505
GRAHAM REGIONAL MEDICAL CENTER,33.089291,-98.5836310340027
NORTH HILLS HOSPITAL,32.8275548,-97.2129594675666
NORTH TEXAS MEDICAL CENTER,33.6446895,-97.1625205478947
FORT DUNCAN MEDICAL CENTER,28.71388985,-100.4547246
BAYSHORE MEDICAL CENTER,29.66145195,-95.1839139747474
PAMPA REGIONAL MEDICAL CENTER,35.5728217,-100.96446147009
HILLCREST BAPTIST MEDICAL CENTER,31.48890495,-97.1570750079693
MOTHER FRANCES HOSPITAL,32.3431946,-95.291123645396
GUADALUPE REGIONAL MEDICAL CENTER,29.56829705,-97.9466815775677
LAS PALMAS MEDICAL CENTER,31.7699876,-106.498342271134
CONNALLY MEMORIAL MEDICAL CENTER,29.15887585,-98.17480935703
SOUTH TEXAS HEALTH SYSTEM,,
UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE,,
KNAPP MEDICAL CENTER,26.1533828,-97.9782209556861
NIX HEALTH CARE SYSTEM,,
MEDICAL CENTER HOSPITAL,36.0924309,140.1057243
MIDLAND MEMORIAL HOSPITAL,31.9971096,-102.099647592776
TEXAS HEALTH HARRIS METHODIST FORT WORTH,32.7369675,-97.3388589598279
BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,,
SETON SMITHVILLE REGIONAL HOSPITAL,30.0046887,-97.1367992163287
PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,,
DETAR HEALTHCARE SYSTEM,,
TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,32.3321031,-97.4387455457799
METROPLEX HOSPITAL,31.1128604,-97.8020700159469
VAL VERDE REGIONAL MEDICAL CENTER,29.3749845,-100.892157423665
HEREFORD REGIONAL MEDICAL CENTER,34.83890305,-102.413682582819
GRACE MEDICAL CENTER,39.2890051,-76.6494135243261
CHRISTUS SPOHN HOSPITAL KLEBERG,27.4898305,-97.8508699810377
SOUTH TEXAS REGIONAL MEDICAL CENTER,28.93304095,-98.5259305418605
MISSION REGIONAL MEDICAL CENTER,26.19590675,-98.3148692033329
PECOS COUNTY MEMORIAL HOSPITAL,30.9054605,-102.880834690718
MEMORIAL HERMANN HOSPITAL SYSTEM,,
SCOTT & WHITE HOSPITAL BRENHAM,30.14527665,-96.3997407049033
HILL REGIONAL HOSPITAL,32.0127737,-97.0992234528219
CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,,
EAST TEXAS MEDICAL CENTER JACKSONVILLE,,
PARIS REGIONAL MEDICAL CENTER,33.6874797,-95.5482588837663
WADLEY REGIONAL MEDICAL CENTER,33.42901805,-94.047382002646
WEATHERFORD REGIONAL MEDICAL CENTER,,
NORTHWEST TEXAS HOSPITAL,35.2103548,-101.86114
ETMC CARTHAGE,,
CHI ST LUKES HEALTH MEMORIAL LUFKIN,,
UNIVERSITY HEALTH SYSTEM,,
GULF COAST MEDICAL CENTER,28.2918669,-82.7096788040758
BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,30.74286505,-98.6776743957102
CONROE REGIONAL MEDICAL CENTER,30.2843191,-95.4681856119608
HENDRICK MEDICAL CENTER,32.4720412,-99.7338062354496
BAPTIST ST ANTHONY'S HOSPITAL,,
MEMORIAL HOSPITAL,43.0444216,-91.1374010057121
CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,33.15727315,-95.5999809178485
CHRISTUS SANTA ROSA HOSPITAL,29.85276935,-97.9456810244352
FAITH COMMUNITY HOSPITAL,33.2309834,-98.166719782835
HAMLIN MEMORIAL HOSPITAL,32.88578575,-100.13493392677
BELLVILLE GENERAL HOSPITAL,29.9538272,-96.2604715778257
WISE REGIONAL HEALTH SYSTEM,33.2517014,-97.5969009
CENTRAL TEXAS MEDICAL CENTER,30.3038361,-97.706490894707
BAYLOR SCOTT & WHITE MEDICAL CENTER GARLAND,32.9193043,-96.6618669
HARRIS HEALTH SYSTEM,,
TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,32.59194895,-96.3181800002752
FRIO REGIONAL HOSPITAL,28.89644925,-99.1170691800516
COLLEGE STATION MEDICAL CENTER,30.58078975,-96.2897283333251
STAMFORD MEMORIAL HOSPITAL,32.9278429,-99.7830382927028
TEXOMA MEDICAL CENTER,33.71029535,-96.585448920155
OAKBEND MEDICAL CENTER,29.5767859,-95.7701741116276
SAN ANGELO COMMUNITY MEDICAL CENTER,31.41779915,-100.470141730637
BAPTIST BEAUMONT HOSPITAL,30.0713976,-94.1195862087803
HUNTSVILLE MEMORIAL HOSPITAL,30.96691265,-95.8815624
FALLS COMMUNITY HOSPITAL AND CLINIC,31.306879,-96.8940294430337
TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,,
HUNT REGIONAL MEDICAL CENTER,33.12201305,-96.1243891347653
HOUSTON METHODIST HOSPITAL,29.7108167,-95.3992639773866
CHILDRESS REGIONAL MEDICAL CENTER,34.43924115,-100.22736805953
COLUMBUS COMMUNITY HOSPITAL,43.321845,-89.0351440006601
BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,32.4273249,-96.858022147322
DALLAS MEDICAL CENTER,32.9150133,-96.8701962290214
METHODIST HOSPITAL,39.92114,-75.1692702071099
EAST TEXAS MEDICAL CENTER ATHENS,32.1705809,-95.8463224089845
MEMORIAL MEDICAL CENTER LIVINGSTON,,
BROWNFIELD REGIONAL MEDICAL CENTER,33.1875611,-102.267420395231
PARKVIEW REGIONAL HOSPITAL,31.67538885,-96.4805714211907
MEDICAL CENTER OF MCKINNEY,,
EASTLAND MEMORIAL HOSPITAL,32.3998662,-98.8207614747091
TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,32.8801593,-97.5328544143368
BAYLOR MEDICAL CENTER AT UPTOWN,32.8043477,-96.7950286781086
HOUSTON METHODIST SAN JACINTO HOSPITAL,29.7680917,-94.9800188778306
ST DAVID'S MEDICAL CENTER,30.2896987,-97.725685868628
NAVARRO REGIONAL HOSPITAL,32.08383585,-96.5035993109061
GLEN ROSE MEDICAL CENTER,32.24236525,-97.7461316847036
TYLER COUNTY HOSPITAL,30.77583755,-94.4278545242902
TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS,32.87977855,-96.7624467420916
MATAGORDA REGIONAL MEDICAL CENTER,28.98016645,-95.991545641474
WILSON N JONES REGIONAL MEDICAL CENTER,33.63607125,-96.6235489725242
ETMC HENDERSON,32.0585861,-95.5031203
WOODLAND HEIGHTS MEDICAL CENTER,31.32851035,-94.7538495969232
ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE,,
MEDICAL ARTS HOSPITAL,32.7496757,-101.967963129616
STEPHENS MEMORIAL HOSPITAL,44.2099575,-70.5316176157274
MEMORIAL HOSPITAL,43.0444216,-91.1374010057121
THE MEDICAL CENTER OF SOUTHEAST TEXAS,29.9356256,-93.9889447683693
METHODIST RICHARDSON MEDICAL CENTER,32.9961207,-96.667111207475
COVENANT HOSPITAL PLAINVIEW,34.20625565,-101.732480360483
ABILENE REGIONAL MEDICAL CENTER,32.37467895,-99.7436364908161
BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,32.93387515,-97.0940581166146
PALO PINTO GENERAL HOSPITAL,32.7991435,-98.1450516124704
SHANNON MEDICAL CENTER,31.46476045,-100.433857851763
CHRISTUS JASPER MEMORIAL HOSPITAL,30.9082083,-94.0095940598994
HEMPHILL COUNTY HOSPITAL,35.90364915,-100.388170026955
TIMBERLANDS HOSPITAL,,
WILBARGER GENERAL HOSPITAL,34.1587309,-99.3145690907306
SEYMOUR HOSPITAL,-37.01815915,145.138751848092
BROWNWOOD REGIONAL MEDICAL CENTER,31.67750005,-98.9934817954054
LAKE GRANBURY MEDICAL CENTER,32.4327697,-97.803831994042
CUERO COMMUNITY HOSPITAL,29.11218075,-97.2834133917517
HILL COUNTRY MEMORIAL HOSPITAL INC,,
CARE REGIONAL MEDICAL CENTER,33.6559977,-85.8243843
MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,29.78170415,-95.5467101720886
CLEAR LAKE REGIONAL MEDICAL CENTER,29.54143705,-95.1286209499096
DIMMIT REGIONAL HOSPITAL,28.51933565,-99.863314689164
DENTON REGIONAL MEDICAL CENTER,33.17798835,-97.0928226519586
HOUSTON NORTHWEST MEDICAL CENTER,30.0206762,-95.4426691923879
TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,32.8350325,-97.1194563752923
